title,portal,label
Sutradara Berharap Penonton Tunggu Aku Sukses Nanti Melebihi Komang,idntimes,0
Respon Naya Anindita Soal Persaingan Film Lebaran: Harus Bersaing Sehat!,idntimes,1
"Nazar Devano Jika Film CAPER 1 Juta Penonton, Bikin Single Funkot",idntimes,0
⁠Millo Taslim Ungkap Keterlibatan Joe Taslim di Surat untuk Masa Mudaku,idntimes,0
Joko Anwar Rekomendasikan Millo Taslim Main Surat untuk Masa Mudaku,idntimes,0
Gisel Spill Tips Menghindari Love Scamming: Dikit-dikit Uang,idntimes,0
Sutradara soal Mitos Hantu Korea di Film Tolong Saya! Dowajuseyo,idntimes,0
"Jadi Produser, Dian Sastro Gak Mau Cuma Fokus Jumlah Penonton",idntimes,0
"Teddy Soeriaatmadja Ungkap Series Luka, Makan, Cinta Awalnya akan Dibuat Film",idntimes,0
Sidharta Tata Syukuri Kerja Bareng Kimo Stamboel di Serangan Balik,idntimes,0
Kristo Ungkap Fakta di Balik Proses Penulisan Naskah Tinggal Meninggal,idntimes,0
Miles Tak Menutup Peluang Regenerasi Remake Film Usai Rangga & Cinta,idntimes,0
Sherina Antusias Jika Ada Regenerasi Remake Film Petualangan Sherina,idntimes,0
"Biodata dan Profil Amethisya Puspitorini, Costume Designer Agak Laen",idntimes,0
Lula Lahfah Tak Pernah Ngeluh Sakit pada Keluarga,idntimes,0
Reza Arap Setia Antar Lula Lahfah hingga ke Makam: Minta Doa,idntimes,0
Gisella Anastasia soal Image Gonta-Ganti Cowok,idntimes,0
Seberapa Rom-Com Balas Budi? Gisel: Bikin Senyum-Senyum!,idntimes,1
"Perjalanan Ical Tanjung, dari Mahasiswa Televisi Jadi DOP Film Bernuansa Dark",idntimes,0
"Fajar Sadboy Gak Nyangka Lolos Indonesian Idol, Audisinya Viral",idntimes,0
"7 Potret Amanda Manopo di Presscon Film Baru, Baby Bump Imut!",idntimes,1
Ical Tanjung Bedah Makna Di Balik Sinematografi Film Legenda Kelam Malin Kundang,idntimes,0
"Biodata dan Profil Nia Ramadhani, Bintang Populer Era 2000-an",idntimes,0
"Biodata dan Profil Oli Higginson, Footman John di Bridgerton",idntimes,0
"Biodata dan Profil Yerin Ha, Sophie Baek Bridgerton 4 Keturunan Korea",idntimes,0
"Biodata dan Profil Luke Thompson, Benedict di Bridgerton Season 4",idntimes,0
Biodata dan Profil Rian Ekky Pradipta alias Rian D’Masiv,idntimes,0
"8 Meme Anime tentang Bebek, Donald Duck Punya Rinnegan?",idntimes,1
5 Sahabat yang Bermusuhan karena Perbedaan Pandangan dalam Anime,idntimes,0
"8 Meme Mina Ashido My Hero Academia, Tukaran Wajah sama Ryuk",idntimes,0
"8 Meme Anime tentang Pesawat, Ada Bayi yang Nangis Terus",idntimes,0
7 Minuman untuk Mengencerkan dan Mengeluarkan Dahak,idntimes,0
Latihan Bicep Berapa Kali Seminggu? Ini Anjurannya,idntimes,0
Squat Jump Melatih Otot Apa? Ini Manfaatnya untuk Tubuh,idntimes,0
"[QUIZ] Dari Kondisi Mentalmu Sekarang, Ini Jenis Journaling yang Paling Pas",idntimes,0
5 Olahraga Indoor yang Bisa Kamu Lakukan saat Musim Hujan,idntimes,0
8 Tanda Gangguan Tiroid pada Perempuan,idntimes,0
Bolehkah Makan Nasi Putih saat Diet? Ini Penjelasannya,idntimes,0
5 Langkah Pencegahan Kanker yang Bisa Kamu Lakukan Sejak Dini,idntimes,0
7 Makanan yang Harus Dihindari selama Kemoterapi untuk Kanker,idntimes,0
Gejala Awal Infeksi Virus Nipah yang Sering Tidak Disadari,idntimes,0
Apakah Semua Penderita Kanker Harus Kemoterapi?,idntimes,1
Apa Itu Kardio Zona 2? Inilah Penjelasan dan Manfaatnya,idntimes,0
Studi Besar Tegaskan Vaksin COVID-19 Tak Ganggu Kesuburan,idntimes,0
Virus Nipah Menyebabkan Penyakit Apa? Pahami Gejalanya!,idntimes,1
"Hari Kanker Sedunia 2026: Sejarah, Tema, dan Aksi Kita",idntimes,0
"5 Fakta Hari Kanker Sedunia, Perjuangan Melawan Penyakit Mematikan",idntimes,0
Pilihan Makanan Terbaik sebelum dan sesudah Pengobatan Antibiotik,idntimes,0
"Perbedaan Obat Kapsul dan Tablet, Jangan sampai Keliru!",idntimes,1
"Cuma Dua Hari Makan Oatmeal, Kolesterol Bisa Turun",idntimes,0
[QUIZ] Apakah Kamu Punya Kecenderungan Sosiopat? Cek dari Kuis Ini,idntimes,0
8 Warna Kotoran Telinga dan Artinya,idntimes,0
Kenapa Bisa Ada Lendir dalam Air Kencing?,idntimes,1
"Pertolongan Pertama setelah Digigit Tikus, Biar Gak Infeksi",idntimes,0
Deadlift Melatih Otot Apa Saja? Ini Penjelasannya,idntimes,0
Berapa Kali Sit Up untuk Mengecilkan Perut? Ini Jawabannya,idntimes,0
"7 Cara Angkat Beban yang Benar, Hati-hati Cedera!",idntimes,1
"5 Variasi Plank untuk Pemula yang Jarang Olahraga, Efektif!",idntimes,1
"[QUIZ] Kardio vs Latihan Beban, Mana yang Lebih Cocok Buatmu?",idntimes,1
Senam Aerobik 15 Menit Membakar Berapa Kalori? Ini Ulasannya,idntimes,0
Plank 1 Menit Apakah Efektif? Ini Gambaran dan Manfaatnya,idntimes,0
"5 Cara Membentuk Otot Sayap, Tubuh Jadi Atletis!",idntimes,1
Sit Up Melatih Otot Apa? Ini Penjelasan Lengkapnya,idntimes,0
Push Up Melatih Otot Apa? Ini Penjelasan Lengkapnya,idntimes,0
Kenapa Pull-Up Terasa Sulit untuk Dilakukan?,idntimes,1
Ini Tandanya Kamu Diam-diam Sering Menggemeretakkan Gigi,idntimes,0
Berapa Lama Migrain Bisa Bertahan?,idntimes,1
[QUIZ] Dengkuran Pasangan Kamu Normal atau Tidak? Cek di Sini,idntimes,0
Apa yang Terjadi pada Pasien Virus Nipah dalam 72 Jam Pertama?,idntimes,1
"12 Penyebab Tangan Terasa Hangat, Selain Perubahan Suhu",idntimes,0
Nafsu Makan Mendadak Hilang? Ini 12 Kemungkinan Penyebabnya,idntimes,1
Susah Buang Angin? Ini 7 Penyebabnya yang Paling Umum,idntimes,1
"14 Penyebab Kemandulan pada Pria, Bikin Khawatir!",idntimes,1
8 Gejala Malnutrisi pada Orang Dewasa,idntimes,0
7 Penyebab Kedutan di Lengan Kiri Menurut Medis,idntimes,0
5 Fakta tentang Pentingnya Cooling Down Setelah Olahraga,idntimes,0
"Bedanya Stretching Sebelum dan Sesudah Lari, Pelari Wajib Tahu",idntimes,0
[QUIZ] Genre Musik Favoritmu Cocoknya untuk Olahraga Apa? Cek di Sini,idntimes,0
Apakah Paracetamol Bisa untuk Flu? Pahami Cara Kerjanya,idntimes,0
Mitos atau Fakta: Minum Kopi Saat Perut Kosong Berbahaya,idntimes,0
Benarkah Bayi Tidak Boleh Keluar Rumah sebelum Usia 40 Hari?,idntimes,1
"Mitos atau Fakta, Pembalut Sekali Pakai Harus Dicuci?",idntimes,1
Mitos atau Fakta: Saat Haid Tidak Boleh Minum Es,idntimes,0
"[QUIZ] Dari Playlist Lari Kamu, Kami Bisa Tebak Tipe Kepribadian Kamu",idntimes,0
[QUIZ] Kamu Lebih Cocok Lari Sendiri atau Bareng?,idntimes,1
[QUIZ] Gaya Larimu Bisa Ungkap Cara Kamu Menghadapi Hidup,idntimes,0
"Menu Latihan Lari Half Marathon agar Lancar Hingga Finis, Siap Race!",idntimes,1
Menu Latihan Lari 10K yang Masuk Akal untuk Pemula,idntimes,0
Jadwal Pertandingan PSMS Medan di Putaran Ketiga Championship,idntimes,0
"Prof Mirza Tabrani Rektor Baru Universitas Syiah Kuala, Ini Profilnya",idntimes,1
Pelaku yang Begal Ojek Pengkolan Belawan sampai Tewas Ditangkap,idntimes,0
"Musda Golkar Sumut Ricuh, Ada Massa Bawa Kayu Hingga Petasan",idntimes,0
Viral Pemilik Toko HP Korban Pencurian Jadi Tersangka Penganiayaan,idntimes,0
"Pertalite Mendadak ‘Raib’ di Padangsidimpuan, Antrean Mengular",idntimes,0
Uang Pengganti Kasus Perambahan SM Karang Gading Membengkak Jadi Rp856 M,idntimes,0
"4 Keutamaan Puasa Nisfu Syakban 2026, Penuh Kemuliaan",idntimes,0
5 Rekomendasi Situs Belajar Online Terbaik untuk Ujian Masuk Kuliah,idntimes,0
5 Rekomendasi Alat Wajib Anak Kos Biar Hidup Lebih Praktis dan Hemat,idntimes,0
6 Rekomendasi Obat Sakit Gigi Anak yang Aman Digunakan,idntimes,0
Preman yang Hajar Sopir dan Pecahkan Kaca Bus di Belawan Ditangkap,idntimes,0
"Pria di Paluta Bakar Istri Sendiri, Terancam Bui 10 Tahun",idntimes,0
"Tanam Mangrove Jadi Penebus Dosa, Dongkrak Ekonomi Warga Desa Pasar Rawa",idntimes,0
"Modal Gunting, Pemuda di Sergai Gasak Laptop Sekolah",idntimes,0
"Penggelapan Sepeda Motor Modus Interview Kerja, Pelaku Diciduk Polisi",idntimes,0
"Expo Education 2026 Resmi Dibuka, Diikuti Lebih 50 Institusi di Medan",idntimes,0
BMKG Ingatkan Potensi Banjir dan Longsor di Sumut,idntimes,0
"Yel-yel Provokatif hingga Lemparan Botol, PSMS Didenda Rp30 Juta",idntimes,0
Mahkamah Agung Tolak Kasasi Bupati Langkat Soal Guru Honorer,idntimes,0
Pria di Asahan Hajar Istri Sendiri sampai Meninggal,idntimes,0
Persiraja Banda Aceh Tunjuk Jaya Hartono Jadi Pelatih Baru,idntimes,0
"5 Cara Ajarkan Kemampuan Public Speaking Anak, Lebih Berani di Kelas!",idntimes,1
"Kisah Rosnina Nasution, Tingkatkan Kualitas SDM Lewat Anyaman Purun",idntimes,0
"Jalani Sidang Perdata, PT TPL Digugat KLHK Ganti Rugi Rp3,8 Triliun",idntimes,0
Heboh Mayat Bayi Ditemukan di Tumpukan Sampah Pinggir Sungai Tembung,idntimes,1
Kebersamaan Bikers Makin Erat di Fun Motour Camp 2026,idntimes,0
"Ibu Rumah Tangga di Medan Tewas usai Tabrak Pohon, 2 Anak Luka-luka",idntimes,0
"Kasus Pencurian HP: Pemilik Toko Jadi Tersangka, Ini Kata Ahli Pidana",idntimes,1
"Jalan Alternatif Dibukan Atasi Kemacetan di Kecamatan Stabat, Ini Jalurnya",idntimes,0
Teknologi Biopos Bisa Jadi Solusi Sampah dan Banjir di Tangsel,idntimes,0
Menteri Ara Minta Mahasiswa Jangan Takut Konflik untuk Integritas,idntimes,0
"Efisiensi, Petugas Kebersihan dan Keamanan di RS Pemprov Dirumahkan",idntimes,0
Pemkot Tangsel Gandeng Kortas Tipikor Polri Perkuat Antikorupsi,idntimes,0
Ngeri! Maling di Serang Sembelih 3 Domba di Kandang,idntimes,1
"Aktivitas Tambang di Banten Meningkat, KPK Beri Pendampingan",idntimes,0
Rekomendasi Tempat Makan Durian Enak di Tangerang,idntimes,0
Bahar Smith Batal Hadiri Pemeriksaan di Polres Metro Tangerang Kota,idntimes,0
"Eks Dirut PDAM Lebak Didakwa Korupsi Modal Perusahaan Rp2,2 Miliar",idntimes,0
"Imbas Kasus Cilegon, Menteri LH Minta Seluruh Izin B3 Di-review",idntimes,0
Menteri LH Pimpin Kerja Bakti Bersihkan Sampah di Tangsel,idntimes,0
"Kasus Asap Kuning di Pabrik Kimia Cilegon, KLH Tempuh Jalur Hukum",idntimes,0
"Dijadwalkan Diperiksa Sebagai Tersangka, Bahar Smith Belum Terlihat",idntimes,0
Menteri LH Minta Wali Kota Tangsel Maksimal Atasi Sampah,idntimes,0
DPR RI Dorong Pesawat Bukan Lagi Transportasi untuk Kalangan Atas,idntimes,0
Kemenekraf Ajak Kampus Kembangkan Warisan Budaya Jadi Bisnis Kekinian,idntimes,0
Pemkot Tangsel Buka Seleksi Terbuka 5 Jabatan Kepala OPD,idntimes,0
"14 Kg Ganja dari Jaringan Sumsel Diamankan, 3 Pelaku Ditangkap",idntimes,0
"Banjir di Kabupaten Tangerang Mulai Surut, Tersisa di 9 Kecamatan",idntimes,0
Biopori Cara Walkot Tangsel Target Kurangi Sampah 100 Ton per Hari,idntimes,0
Kenapa Kick Starter Motor Matic Ada di Kiri? Ini Alasannya,idntimes,1
Jadwal Shuttle IIMS 2026: Rute dan Titik Jemputnya,idntimes,0
Kenapa Helm Motor untuk Balapan Sempit? Ini 3 Alasannya,idntimes,1
"Revolusi Baterai CATL 5C Bisa Bertahan hinga 1,8 Juta km!",idntimes,1
Hyundai Cetak Penjualan Bulanan Tertinggi di India!,idntimes,1
"Jadwal IIMS 2026 dan Jam Opersionalnya, Mulai 5 Februari",idntimes,0
Mercedes-Benz Rayakan 140 Tahun Inovasi Mobilitas Global,idntimes,0
Bahaya Mematikan Mesin Mobil Saat Kipas Radiator Masih Berputar,idntimes,0
"Deretan Mobil Baru Siap Meluncur di IIMS 2026, Apa Saja?",idntimes,1
Dari Mana Sumber Suara Tek-Tek-Tek Saat Mesin Motor Baru Dimatikan?,idntimes,1
Harga Promo Geely EX2 Diperpanjang Hingga IIMS 2026,idntimes,0
"Mobil Berfitur ADAS Bisa Bikin Overconfidence, Ini Risikonya",idntimes,0
Tips Menjaga Performa Mobil Berusia di Atas 10 Tahun,idntimes,0
"Bau Sangit setelah Ngebut, Apakah Normal?",idntimes,1
Waspada! Bensin Basi Bisa Merusak Mesin Motor,idntimes,0
Panduan Upgrade Pengereman Motor untuk Harian dan Touring,idntimes,0
Jebakan Licin di Atas Aspal: Bahaya Marka Jalan Saat Hujan!,idntimes,1
Kenapa Pelat Nomor C Tidak Ada di Indonesia? Ini Alasannya,idntimes,1
"[QUIZ] Kalau Pikiranmu Adalah Jalan Raya, Lalu Lintasnya Seperti Apa?",idntimes,1
Kenapa Ban Depan Vespa Sering Habis Sebelah? Ini Penyebabnya,idntimes,0
Penjualan Suzuki 2025 Didominasi Produksi Lokal dan Model Hybrid,idntimes,0
"Perkiraan Harga Chery C5 CSH yang Rilis di IIMS, Tembus Rp400 Juta?",idntimes,1
"Ujian Road Trip Jakarta-Semarang, Chery C5 CSH Lulus Tanpa Remedial",idntimes,0
Kebiasaan Buruk Ini Bisa Merusak Baterai Mobil Hybrid Lebih Cepat,idntimes,0
Toyota Siapkan 3 Model Baru untuk IIMS 2026,idntimes,0
"5 Rekomendasi Mobil Hybrid Rp200 Jutaan, Veloz Salah Satunya",idntimes,0
Mau Beli Mobil Hybrid? Kenali Dulu Jebakan Ini,idntimes,0
Kenapa Mobil Hybrid Bukan Buat Semua Orang?,idntimes,1
6 Perbandingan Toyota Veloz Hybrid EV vs Suzuki XL7 Hybrid,idntimes,0
"Toyota Veloz Hybrid 2025: Spesifikasi, Harga, dan Fitur",idntimes,0
SUV Zeekr 9S Siap Masuk Pasar China Awal 2026,idntimes,0
"Perbedaan Varian Veloz Hybrid, dari HEV hingga Modellista",idntimes,0
"Tangan Sering Kesemutan Saat Naik Motor, Ini Penyebabnya",idntimes,0
Mematikan Mesin Motor Pakai Standar Samping Bikin Aki Cepat Tekor?,idntimes,1
Kenapa Motor Brebet Saat Digas? Ini 7 Penyebab dan Solusinya,idntimes,1
"Sering Dibonceng Motor, Ini Posisi Duduk yang Pas Biar Gak Ganggu Biker",idntimes,0
"Ciri Jalan Rawan Terjangan Angin Samping, Mengintai para Biker!",idntimes,1
5 Alasan Mobil Baru Tetap Wajib Spooring dan Balancing?,idntimes,1
5 Penyebab Roda Mobil Mengeluarkan Suara Dengung Terus-menerus,idntimes,0
Bahaya Membuka Jendela Mobil di Jalan Tol,idntimes,0
"Kenapa Mesin Mobil Terasa Pincang, Ini Gejala dan Solusinya",idntimes,0
"Tips Klaim Asuransi Mobil, Biar Langsung Disetujui Tanpa Drama",idntimes,0
4 Cara Mengetahui Komponen Mobil Mulai Aus Tanpa Bongkar Mesin,idntimes,1
"Tips Menyewa Mobil Buat Mudik, Biar Dapat Harga Termurah",idntimes,0
5 Keunggulan Interior Mobil Warna Gelap yang Sering Diremehkan,idntimes,0
Kenapa Mesin Mobil Terasa Lebih Bertenaga Saat Cuaca Dingin atau Malam Hari?,idntimes,1
Perpres 79/2023 Dorong Investasi dan Produksi Kendaraan Listrik,idntimes,0
"Uji Geely EX2, Mobil Listrik Compact yang Lincah dan Tangguh",idntimes,0
China Targetkan 28 Juta Pengisian Daya Mobil Listrik pada 2027,idntimes,0
Honda Prelude Generasi Keenam Resmi Masuk Indonesia,idntimes,0
Honda Perluas Lini Brio dengan Varian Satya S CVT,idntimes,0
"Toyota Perbarui Raize, Tampilan Sporty dan Fitur Lebih Lengkap",idntimes,0
"Xpeng X9: Spesifikasi, Fitur, dan Harga",idntimes,0
"Zeekr 8X, SUV Hybrid Baru yang Bertabur Fitur Canggih",idntimes,0
Berita Indonesia Terkini dan Terbaru Hari Ini,idntimes,0
Berita Dunia Terkini dan Terbaru Hari Ini,idntimes,0
Jupiter Aerobatic Team Sukses Tampil di Pembukaan Singapore Air Show 2026,idntimes,0
Kala Marty Bawa Mercy Jadul dan Dino Kangen Suasana Istana,idntimes,0
"Siswa SD NTT Akhiri Hidup, Cak Imin: Kasusnya Sepele, Harusnya Tak Terjadi",idntimes,0
"China Larang Handle Pintu Tersembunyi di EV Mulai 2027, Ini Alasannya!",idntimes,1
Dua Pemohon Minta Adies Kadier Tak Tangani Perkara Uji UU TNI di MK,idntimes,0
"Trump-Petro Bertemu Bahas Narkoba, AS-Kolombia Kembali Rujuk",idntimes,0
OTT KPK di Jakarta Terkait Ditjen Bea Cukai,idntimes,0
Kemensos Akan Beri Sekolah Gratis ke Kakak Siswa SD yang Akhiri Hidup di NTT,idntimes,0
"Marak Online Scam, ASEAN Gak Tinggal Diam",idntimes,0
Densus 88: Siswa SMP Lempar Molotov di Kalbar Korban Perundungan,idntimes,0
Gajah Liar di Thailand Serang Wisatawan hingga Tewas,idntimes,0
Pramono Larang Pembangunan Rumah dan Rusun Baru di Jakarta Pakai Seng,idntimes,0
Anggota DPR Desak Kemendikdasmen Usut Tuntas Kasus Bunuh Diri Siswa SD di NTT,idntimes,0
Potret Brigade Parako 1 Pasgat TNI Uji Tempur di Lampung,idntimes,0
Ini Tantangan Terberat MK Jaga Konstitusi RI Versi Arief Hidayat,idntimes,0
Bareskrim Blokir Rekening Reksadana Rp674 M Terkait Saham Gorengan,idntimes,0
"Bahas BoP, Prabowo Undang Marty, Dino, Alwi Shihab, hingga Retno Marsudi",idntimes,0
Bareskrim Tetapkan Dirut PT MPAM dan Edy Suwarno Tersangka Pasar Modal,idntimes,0
"Profil Arief Hidayat, Hakim MK Unsur DPR yang Pensiun",idntimes,0
Perbedaan Siklon Tropis dan Angin Puting Beliung,idntimes,0
"Cuaca Ekstrem, BPBD DKI OMC 8 Kali Habiskan 4 Ton Garam Sebulan",idntimes,0
"Polda Metro Gelar Operasi Keselamatan Jaya 2026, Catat Targetnya!",idntimes,1
"Kali Krukut Meluap, 39 RT di Jakarta Selatan Terendam Banjir",idntimes,0
Pramono Klaim Akan Tuntaskan Proyek yang Mandek 4 Tahun Imbas Banjir,idntimes,0
"Kala Banjir Kepung Jakarta, Jeritan Warga hingga Jurus Pramono-Rano",idntimes,0
BPBD DKI Pastikan Banjir Jakarta Surut Hari Ini,idntimes,0
PDIP Minta Efisiensi MBG Demi Dana Darurat Bencana di Daerah,idntimes,0
"Waduk Aseni Rampung Maret 2026, Bisa Reduksi Banjir Jakarta 13,1 Persen",idntimes,0
Pramono: Banjir Jakarta Dipicu Air Kiriman Katulampa Bogor,idntimes,0
"Bendung Katulampa Meluap, Warga Rawajati Jaksel Khawatir Banjir Susulan",idntimes,0
Ratusan Warga Mengungsi Akibat Banjir Merendam 39 RT di Jakarta,idntimes,0
"Ini Titik-titik Banjir Capai 3,5 Meter di Jaksel dan Jaktim",idntimes,0
"Banjir Rendam 39 RT di Jakarta, Ada yang Capai 3,5 Meter",idntimes,0
"Kali Ciliwung Meluap, Banjir di Jakarta Selatan Hingga 3,5 Meter",idntimes,0
"30 Aduan Masuk, Pengawasan Travel Umrah dan Haji Khusus Diperketat",idntimes,0
Kemenhaj Siapkan Platform Belanja Online Oleh-Oleh Jemaah Haji,idntimes,0
Ujian Sesungguhnya di Tanah Suci: Cerita Seru dari Diklat Petugas Haji 2026,idntimes,0
"1.600 Petugas Haji 2026 Siap Jadi ""Wajah Bangsa"" di Tanah Suci",idntimes,0
"Kemenhaj Pulangkan 13 Petugas Haji 2026, Sakit hingga Tak Disiplin",idntimes,0
"Wamenhaj Minta Petugas Haji Profesional, Gaji hingga Rp1 Juta Sehari",idntimes,0
"Menhaj Kukuhkan Petugas Haji 2026, Minta Kerja Profesional",idntimes,0
"Kemenhaj: Diklat PPIH Masih Tahap Seleksi, Tak Otomatis Jadi Petugas Haji",idntimes,0
"Seleksi PPIH Ketat, Wamenhaj: Tidak Ada yang Diistimewakan",idntimes,0
Kemenhaj Pastikan Tak Ada Perlakukan Istimewa Bagi Petugas Haji 2026,idntimes,0
Kemen PPPA Apresiasi Peningkatan Jumlah Petugas Haji Perempuan,idntimes,0
Kemenhaj Gelar Simulasi Penanganan Krisis di Bandara dan Armuzna,idntimes,0
Israel Akhirnya Akui Korban Tewas di Gaza Capai 71 Ribu Orang,idntimes,0
Oxfam Tolak Berikan Data Staf Palestina ke Israel Demi Keamanan,idntimes,0
Putin: Negara Palestina Merdeka Kunci Perdamaian Timur Tengah,idntimes,0
"Kemlu Tak Diajak Diskusi Prabowo soal Dewan Perdamaian, Benarkah?",idntimes,1
"Board of Peace Dinilai Tak Kredibel, Ancam Politik Bebas Aktif RI",idntimes,0
"Israel Masih Bombardir Gaza, Total 71.657 Warga Palestina Tewas",idntimes,0
Tak Ada Kewajiban Indonesia Bayar Board of Peace!,idntimes,1
Waspada! Hujan Diprediksi Akan Guyur Jabodetabek hingga Akhir Januari,idntimes,0
Menko PMK Minta Pemda Aktifkan Posko Siaga untuk Antisipasi Banjir,idntimes,0
BPBD DKI Peringatan Hujan Sangat Lebat Hingga Ekstrem 22-24 Januari,idntimes,0
BPBD DKI Keluarkan Peringatan Cuaca Ekstrem 21-27 Januari,idntimes,0
"Ada Syuting Film Lisa Blackpink di Kota Tua, Cek Pengalihan Lalu Lintas",idntimes,0
Korban Kecelakaan Akibat Puntung Rokok Uji UU LLAJ ke MK,idntimes,0
"Tiang Monorel Dibongkar, Dishub DKI: Tak Ada Penutupan Jalan di Rasuna",idntimes,0
"Usai Bongkar Tiang Monorel, Kinerja Lalu Lintas Diprediksi Naik 18 Persen",idntimes,1
Empat Siswa SDN 24 Siantan Dirawat setelah Menyantap Makan Bergizi Gratis,idntimes,0
"Kabut Asap Pekat, Siswa di Pontianak Masuk Jam 08.00, Batasi Aktivitas di Luar Ruangan",idntimes,0
"Pemain Anyar Sudah Latihan, Borneo FC Tunggu Proses Administrasi",idntimes,0
Polisi Turun Tangan Kawal Proyek Pengamanan Jembatan Mahakam,idntimes,0
"FIK Unmul Dinilai Mendesak, DPRD Kaltim Beri Rekomendasi Resmi",idntimes,0
Tangisan yang Disembunyikan: Potret Luka Emosional Remaja,idntimes,0
"Jangan Salah Arti, Takut Kehilangan Bukan Selalu Cinta",idntimes,0
Suka Tantangan dan Target? Ini 5 Karier Favorit Tipe Koleris-c1c2,idntimes,1
Kapolda Kalbar Sebut Pelaku Pelemparan Bom Molotov Alami Tekanan Mental,idntimes,0
RDMP Balikpapan Dinilai Strategis Perkuat Ketahanan Energi Nasional,idntimes,0
"Produktivitas Padi Rendah, Pemkab PPU Uji Coba Benih Garuda",idntimes,0
"Baru Sepekan Gabung, Koldo Obieta Jadi Pahlawan Borneo FC",idntimes,0
"Kecelakaan Kerja Pelabuhan Semayang, Pelindo Soroti Muatan Truk ODOL",idntimes,0
"Empat Pemain Debutan Bersinar, Borneo FC Tumbangkan PSIM Yogyakarta",idntimes,0
Ini Duo Striker Anyar Borneo FC Jadi Pahlawan Kemenangan atas PSIM,idntimes,0
"Kelas Bergetar, Bom Molotov Meledak di SMPN 3 Kubu Raya",idntimes,0
"Kilang Balikpapan Disorot Pakar: Besar Investasi, Minim Dampak Lokal",idntimes,0
UPTD PPA Kaltim Membuka Layanan 24 Jam bagi Korban Kekerasan,idntimes,0
"BPJS Ketenagakerjaan Targetkan Lindungi 4,6 Juta Pekerja di Kalimantan",idntimes,0
Dinas ESDM Kaltim Awasi Reklamasi Tambang di Sungai Kelay Berau,idntimes,0
"Sambut Ramadan dengan Tulus dan Gembira, Ini Pesan Ulama di Kalsel",idntimes,1
Terlihat Ramah tapi Terasa Jauh? Ini 5 Tanda Teman Diam-Diam Membencimu,idntimes,1
"Longsor di Pangalengan Bandung, Dua Balita Meninggal Dunia",idntimes,0
Warga Terdampak Longsor di Desa Pasirlangu Mulai Pulang ke Rumah,idntimes,0
"Wakil Wali Kota Bandung Berstatus Tersangka, Pengamat Ingatkan Etika Politik",idntimes,0
"Setahun Farhan Pimpin Bandung: Bangun Fondasi, Warga Menanti Perubahan",idntimes,0
"Pencarian Longsor Pasirlangu Hari ke-9, SAR Bandung Kerahkan Tim di Lima Sektor",idntimes,0
Puluhan Rumah di Sukabumi Terendam Banjir Bandang,idntimes,0
Tim SAR Kembali Temukan Lima Bodypack Korban Longsor Cisarua,idntimes,0
"Prediksi Cuaca Bandung dan Sekitarnya, 3 Februari 2026",idntimes,0
"Lampaui Data, 83 Kantong Jenazah Korban Longsor Cisarua Dievakuasi",idntimes,0
Tujuh Desa Wisata Baru di Subang yang Wajib Dikunjungi,idntimes,0
Murid SMA-SMK Miskin di Jabar Dapat Beasiswa Rp600 Ribu Setiap Tahun,idntimes,0
Aktivis Soroti Tenggat Komitmen Telur Bebas Sangkar Millennium,idntimes,0
Dedi Mulyadi: Anggaran Beasiswa Pelajar Miskin Tunggu Data Dapodik,idntimes,0
"Persib Datangkan Sergio Castel, Penyerang Anyar dari Spanyol",idntimes,0
Larangan Pemakaian Insinerator Kubur Mimpi Farhan Atasi Sampah Bandung,idntimes,0
Gubernur Jabar Dedi Mulyadi Usul Jalan Nasional Dikelola Pemda,idntimes,0
Kronologi Kecelakaan Maut Tol Cipali,idntimes,0
"Persib Dikabarkan Bakal Rekrut Penyerang Baru, Siapa Dilepas? Jung Atau Ramon?",idntimes,1
"Hawu, Genteng, Warisan: Kisah Perajin Jebor Majalengka di Tengah Industrialisasi",idntimes,0
Transparansi Aset Jadi Fondasi Kepercayaan di Bursa Kripto,idntimes,0
Daop 2 Bandung: 42.344 Tiket Mudik Lebaran 2026 Sudah Terpesan,idntimes,0
"Kecelakaan Mobil di Tol Cipali, Tiga Orang Meninggal Dunia",idntimes,0
